"data_size","cache_size","unique_size","reads","writes","avg_step","avg_reuse_dist","sum_sqrt_count","sum_count","lis","lds","belady","lru","pivot","ld","mru"
86213,14469,26635,54735,31478,8.92959e+12,58.6664,31478.4,86213,12969,72,59578,59578,45520,28882,28393
14571,1591,3382,9453,5118,9.93617e+12,59.8564,4630.14,14571,1636,72,11189,11189,8894,6128,5508
5725,1402,2100,3588,2137,8.32952e+12,54.7382,2635.2,5725,1006,71,3625,3625,3051,2445,2535
67243,3039,15646,43610,23633,9.90387e+12,60.1085,19934,67243,7611,72,51597,51597,24141,12045,10878
70474,557,28150,43623,26851,7.75795e+12,57.0161,31782.2,70474,13691,72,42324,41610,23648,14646,962
86198,19006,20015,55905,30293,9.9191e+12,60.1411,25312.3,86198,9749,72,66183,66183,64704,63352,63048
13197,1442,3144,8560,4637,9.84162e+12,59.6272,4291.19,13197,1517,72,10053,10053,7676,7618,4912
60010,15245,21656,37557,22453,8.25922e+12,58.0775,25000.4,60010,10547,72,38354,38354,34275,28759,27509
43349,5603,10076,28125,15224,9.91442e+12,60.0682,13048.2,43349,4900,72,33273,33273,27891,26636,18882
48283,13166,21181,29550,18733,7.2667e+12,56.8176,23692.2,48283,10312,72,27102,27102,22787,17751,17770
46119,10013,10763,29900,16219,9.89758e+12,60.0613,13889.5,46119,5227,72,35356,35356,34395,34360,33385
62695,48411,62695,0,62695,7.99987,0,62695,62695,62695,1,0,0,0,0,0
27634,1015,1520,21954,5680,5.77817e+13,11.9923,2059.51,27634,1145,14,26114,26114,22534,19751,24502
3367,611,1869,2006,1361,6.06833e+12,49.3276,2150.1,3367,893,64,1498,1450,1378,1244,1386
2210,421,561,1433,777,1.00184e+13,57.5606,863.312,2210,266,57,1649,1649,1480,1359,1357
24829,6526,7257,15854,8975,9.15782e+12,57.2359,9030.71,24829,3516,72,17572,17572,17572,17572,17572
40587,11018,11578,25951,14636,9.2461e+12,59.2229,14231.7,40587,5636,72,29009,29009,28187,28172,27362
62038,22288,24645,38424,23614,7.79697e+12,57.4974,27916.1,62038,12006,72,37393,37393,35938,34036,33660
7087,3000,3573,4267,2820,6.48911e+12,51.5636,4096.22,7087,1734,71,3514,3514,3384,3187,3320
39041,7280,9086,25318,13723,9.90694e+12,60.041,11813.4,39041,4412,72,29955,29955,27766,27262,24197
67862,8606,24406,42479,25383,8.28229e+12,58.1048,28113.9,67862,11889,72,43456,43456,31419,17256,16825
19765,8548,10933,11715,8050,5.7883e+12,54.1387,11973.9,19765,5305,72,8832,8832,7785,6324,6210
57651,2785,13448,37384,20267,9.9142e+12,60.0954,17207.4,57651,6550,72,44203,44203,28689,19492,9656
58784,6072,13716,38119,20665,9.90199e+12,60.0792,17538.6,58784,6672,72,45068,45068,34215,23346,20390
26889,4577,6245,17440,9449,9.94457e+12,60.0187,8261.31,26889,3036,72,20644,20644,18594,18132,15316
98959,15715,22987,64172,34787,9.91367e+12,60.1459,28953.6,98959,11192,72,75972,75972,67219,65176,52468
79254,26108,31680,49058,30196,7.75806e+12,57.4718,35681.4,79254,15430,72,47574,47574,43817,39478,39381
79339,6040,32483,48971,30368,7.63524e+12,57.3218,36432,79339,15823,72,46856,46856,27009,14502,10205
21337,2176,4992,13844,7493,9.8985e+12,59.9274,6669.04,21337,2423,72,16345,16345,12223,8715,7351
43931,7629,10206,28496,15435,9.92193e+12,60.0718,13208.4,43931,4969,72,33725,33725,30574,29852,25381
80257,2823,3819,63638,16619,5.82193e+13,11.9976,4750.42,80257,3332,14,76438,76438,68047,60834,72694
3383,1255,1742,2037,1346,6.46172e+12,52.6536,2041.71,3383,844,61,1641,1641,1285,776,901
28455,5755,6663,18450,10005,9.93571e+12,59.9871,8764.68,28455,3245,72,21792,21792,20681,20429,18982
76227,16725,17694,49437,26790,9.92066e+12,60.1328,22462.3,76227,8616,72,58533,58533,57112,57085,55546
11617,1445,2697,7541,4076,9.96957e+12,59.8364,3746.11,11617,1313,72,8920,8920,7079,7047,4984
64844,9511,21499,40922,23922,8.64153e+12,58.1095,25199.5,64844,10457,72,43345,43345,32985,32722,20573
66309,874,21442,41934,24375,8.73973e+12,58.6692,25254,66309,10435,72,44867,44819,26283,17009,3470
38550,8855,13283,24245,14305,8.4828e+12,58.172,15655.6,38550,6454,72,25267,25267,21670,17495,17431
38765,1024,9088,25131,13634,9.88595e+12,60.0247,11795.5,38765,4413,72,29677,29677,10781,11449,3593
7899,582,3198,4889,3010,7.76242e+12,53.4159,3848.48,7899,1541,72,4701,4653,3297,1653,1819
57012,3180,13239,36975,20037,9.91839e+12,60.1131,16972.7,57012,6443,72,43773,43773,29074,19953,11018
49772,2194,20046,30790,18982,7.72238e+12,56.9887,22754.6,49772,9748,72,29726,29726,18065,5496,3964
3160,331,792,2054,1106,9.70476e+12,58.1209,1185.84,3160,372,62,2368,2368,1708,1187,1111
79085,20987,29025,49401,29684,8.17672e+12,57.9929,33202.4,79085,14135,72,50060,50060,43318,35456,35196
41733,6451,17982,25614,16119,7.35318e+12,56.7003,20240.6,41733,8739,72,23751,23751,17172,10755,9169
80182,9604,30525,49903,30279,7.99593e+12,57.7365,34674.3,80182,14858,72,49657,49657,33406,19757,15803
50681,3024,12546,32727,17954,9.72347e+12,59.8545,15873.2,50681,6108,72,38135,38135,25502,16060,10028
25370,2652,8869,15942,9428,8.41446e+12,58.1234,10557.4,25370,4311,72,16501,16501,10459,7602,6592
62036,10537,19119,39398,22638,8.93446e+12,58.9064,22790.2,62036,9309,72,42917,42917,34798,25292,24957
34266,2633,14340,21098,13168,7.53849e+12,57.0882,16295.7,34266,6986,72,19926,19926,10791,5314,3355
50423,1409,2113,39918,10505,5.857e+13,11.9959,2851.05,50423,2109,13,48310,48310,42003,36426,45501
5793,986,1368,3760,2033,9.99594e+12,59.3874,1988.62,5793,665,72,4425,4425,3873,3862,3374
43917,2458,24556,25949,17968,5.70114e+12,53.572,26475,43917,11952,72,19361,19361,11303,2032,1733
6730,760,1601,4367,2363,9.87109e+12,59.31,2293.77,6730,766,72,5129,5129,3919,3895,2603
32221,8052,9157,20611,11610,9.26808e+12,59.2042,11358.8,32221,4456,72,23064,23064,21540,19846,19854
69336,5076,16125,44967,24369,9.90787e+12,60.1033,20524.6,69336,7842,72,53211,53211,32438,19906,17419
82179,24644,40341,49549,32630,6.57021e+12,56.0198,43936.1,82179,19641,72,41838,41838,35562,28241,28158
62778,7857,25045,38861,23917,7.75953e+12,57.4204,28344.5,62778,12187,72,37733,37733,25584,11297,10902
64806,8828,15031,42042,22764,9.91698e+12,60.1167,19189.4,64806,7313,72,49775,49775,40695,40520,29604
92855,26216,29127,58878,33977,8.85959e+12,58.8481,34259,92855,14176,72,63728,63728,59773,55078,55112
42285,14081,14613,26580,15705,8.4587e+12,57.6593,17171.6,42285,7110,72,27672,27672,27036,26258,26135
37780,525,2101,30021,7759,5.77406e+13,11.9945,2733.61,37780,1560,14,35679,35679,24001,14620,30444
34978,8064,8148,22676,12302,9.93335e+12,60.0573,10639.5,34978,3965,72,26830,26830,26734,26702,26697
38411,390,21908,22632,15779,5.55767e+12,53.8845,23596.4,38411,10652,72,16503,15591,9628,6445,1511
46901,742,10876,30427,16474,9.93805e+12,60.0977,14046.2,46901,5297,72,36025,36025,11336,12446,3000
62133,3863,22495,38864,23269,8.25102e+12,58.0662,25930.6,62133,10958,72,39638,39638,25160,8160,7535
59797,12968,28150,36265,23532,6.83609e+12,56.323,31004.4,59797,13703,72,31647,31647,24853,16910,16800
36381,6445,8489,23595,12786,9.90945e+12,60.0333,11059.5,36381,4131,72,27892,27892,24989,24920,21585
40869,10302,12900,25904,14965,8.86264e+12,58.7538,15473,40869,6283,72,27969,27969,25442,22553,22532
11884,388,3395,7607,4277,9.3152e+12,58.9344,4401.56,11884,1653,72,8489,8441,2841,1997,1327
3909,597,1015,2523,1386,9.58789e+12,58.2661,1470.17,3909,480,66,2894,2894,2314,2304,1779
41884,11144,12636,26651,15233,9.02764e+12,54.6628,15311.7,41884,6149,72,29248,29248,27521,25236,24763
81306,9291,18906,52729,28577,9.90853e+12,60.1281,23944.1,81306,9205,72,62400,62400,48448,35129,31347
56784,20355,26486,34480,22304,6.8988e+12,56.3994,29238.7,56784,12903,72,30298,30298,28099,25054,24557
31243,11056,12390,19360,11883,7.83173e+12,57.4347,14260.9,31243,6036,72,18853,18853,18401,17758,17853
18510,1268,4353,12004,6506,9.88444e+12,59.8481,5848.21,18510,2115,72,14157,14157,8124,8070,4380
27787,5502,11355,17158,10629,7.66184e+12,57.2312,13038.4,27787,5527,72,16432,16432,12649,8274,8209
89490,4577,29043,56568,32922,8.72639e+12,58.6786,33944.7,89490,14149,72,60447,60399,40724,18301,15922
36754,5669,10518,23488,13266,9.24479e+12,59.1989,12960.7,36754,5124,72,26236,26236,20922,20777,14595
53044,11518,22522,32601,20443,7.43349e+12,57.0387,25289.6,53044,10966,72,30522,30522,25663,18972,17580
84998,3094,26476,53925,31073,8.89693e+12,58.7994,31246.1,84998,12892,72,58522,58522,29630,24507,8232
59366,4097,13844,38499,20867,9.89811e+12,60.0335,17702.9,59366,6722,72,45522,45522,31386,31107,14040
25225,4289,5928,16358,8867,9.92516e+12,59.9649,7836.09,25225,2887,72,19297,19297,17383,16930,14327
27280,1301,9234,17184,10096,8.55368e+12,58.326,11048.4,27280,4486,72,18046,18046,9538,4970,4359
92324,48763,49024,72307,20017,79516400000,8.99756,49633.1,92324,44116,11,43300,43300,43144,43153,43151
21862,5041,6072,14011,7851,9.3618e+12,59.2291,7698.48,21862,2954,72,15790,15790,15247,14603,14524
86274,1826,4371,68456,17818,5.80434e+13,12.0015,5342.69,86274,3415,20,81903,81903,61878,45155,72177
6002,249,1497,3884,2118,9.74411e+12,58.9572,2124.64,6002,719,72,4505,4505,1770,855,879
1746,888,951,1368,378,79728900000,8.8488,1026.03,1746,852,11,795,795,749,753,755
6816,1008,1879,4372,2444,9.49502e+12,58.7955,2550.8,6816,909,72,4937,4937,3783,3743,2612
99741,19295,25307,64311,35430,9.63112e+12,58.4377,31170.3,99741,12307,72,74434,74434,70545,69653,64091
38652,8233,16656,23714,14938,7.35895e+12,56.022,18781.3,38652,8108,72,21996,21996,17877,16722,11054
47579,8289,11095,30858,16721,9.91582e+12,60.0727,14300,47579,5398,72,36484,36484,33157,32374,27648
62336,18741,21321,39215,23121,8.50654e+12,58.3761,24851.6,62336,10386,72,41015,41015,39269,36847,36510
85489,1360,19860,55434,30055,9.91514e+12,60.1376,25119.9,85489,9669,72,65629,65629,20887,5336,5497
24687,8751,12098,19271,5416,78557800000,8.9902,12424.1,24687,10885,11,12589,12589,9929,10257,9617
89404,19741,30289,56290,33114,8.53484e+12,58.364,35101.9,89404,14741,72,59115,59115,50632,39053,36316
87283,8737,41660,52825,34458,6.75178e+12,55.7634,45527.4,87283,20289,72,45623,45623,29952,11676,11022
58140,9497,20177,36528,21612,8.43701e+12,58.2919,23493.2,58140,9823,72,37963,37963,33614,29905,28853
43700,17655,23819,25929,17771,5.88531e+12,54.7654,25778.6,43700,11587,72,19881,19881,18275,16803,16609
79570,16745,18506,51599,27971,9.91065e+12,60.128,23451.9,79570,9009,72,61064,61064,59004,56265,55685
62668,16602,18360,39971,22697,9.13193e+12,58.9424,22133.8,62668,8922,72,44308,44308,42792,41006,41166
85147,47063,50190,49853,35294,5.30101e+12,54.4625,53287.5,85147,24442,72,34957,34957,33138,31420,31162
44321,2615,10362,28742,15579,9.89879e+12,60.0336,13383.2,44321,5035,72,33959,33959,18031,18021,8928
58469,6694,14730,37719,20750,9.66639e+12,59.7943,18458.3,58469,7172,72,43739,43739,33501,32495,19798
77755,9901,25650,49080,28675,8.65248e+12,58.5752,29972,77755,12487,72,52105,52105,40031,25878,25375
80090,10892,37616,48585,31505,6.84784e+12,55.8082,41258,80090,18303,72,42474,42474,29193,18078,14892
25614,8507,10131,15871,9743,7.84626e+12,56.71,11736,25614,4929,72,15483,15483,14253,12549,12385
77584,2026,31176,47991,29593,7.72753e+12,57.4413,35097.1,77584,15183,72,46408,46408,27223,11205,3871
26254,6284,9447,16438,9816,8.28237e+12,57.9725,11157.8,26254,4597,72,16807,16807,14545,12448,11944
83174,12106,19331,53933,29241,9.91123e+12,60.1302,24468.7,83174,9407,72,63843,63843,55178,53150,40550
39432,7840,9183,25582,13850,9.91305e+12,60.0457,11930.8,39432,4464,72,30249,30249,28623,26479,26044
59061,16780,20355,37136,21925,8.46883e+12,58.1192,23722.5,59061,9899,72,38706,38706,36850,34403,33875
88217,10440,44767,52931,35286,6.36337e+12,54.6745,48476,88217,21792,72,43450,43450,30419,18370,15088
17181,6114,8128,10419,6762,6.84025e+12,56.0918,9188.19,17181,3954,72,9053,9053,8150,6882,6816
6357,165,1558,4116,2241,9.9124e+12,59.2539,2214.72,6357,759,72,4799,4785,1687,593,637
3270,382,1338,2027,1243,7.81296e+12,52.0835,1680.02,3270,629,60,1932,1884,1039,678,740
44141,11435,19168,27047,17094,7.31842e+12,56.2624,21518.3,44141,9332,72,24973,24973,21593,16920,16039
32410,6297,10135,20570,11840,8.88145e+12,58.7537,12278.8,32410,4932,72,22275,22275,19192,15054,14119
34611,4159,12400,21682,12929,8.31628e+12,58.0509,14536,34611,6041,72,22211,22211,15676,8084,7828
13578,1599,3218,8806,4772,9.90956e+12,59.7313,4391.42,13578,1560,72,10360,10360,8493,6013,5499
63299,11572,15530,40910,22389,9.74062e+12,59.9025,19548.2,63299,7553,72,47769,47769,42319,37115,35761
32655,7178,9079,20917,11738,9.33624e+12,58.9615,11325.3,32655,4416,72,23576,23576,22255,20528,20186
51063,16142,21744,31381,19682,7.41613e+12,57.0101,24422.7,51063,10581,72,29319,29319,26447,22467,21745
83021,23457,26603,52542,30479,8.7806e+12,58.7393,31226.8,83021,12955,72,56418,56418,54854,52767,52399
35696,10609,10766,22726,12970,9.03003e+12,58.9536,13113.8,35696,5240,72,24930,24930,24845,24795,24823
23851,3733,5955,15401,8450,9.71186e+12,59.6694,7751.77,23851,2892,72,17896,17896,15299,11799,11035
51230,1361,12585,33102,18128,9.75226e+12,59.877,15946.6,51230,6129,72,38645,38645,13497,3660,3450
58052,1200,28436,45315,12737,78536700000,8.99576,28940.8,58052,25589,11,29616,29616,8002,10667,5356
88751,16302,20594,57560,31191,9.92167e+12,60.1451,26026.1,88751,10032,72,68157,68157,62980,55960,54347
84781,31614,42040,51035,33746,6.50915e+12,55.9467,45700.9,84781,20467,72,42741,42741,37931,33382,32308
19718,6757,8167,12164,7554,7.60125e+12,57.0521,9444.15,19718,3973,72,11551,11551,10324,8879,9054
51050,21638,23739,31003,20047,6.91746e+12,56.3775,26266.5,51050,11564,72,27311,27311,26769,26105,26031
23788,3225,5611,15425,8363,9.89267e+12,59.9191,7432.09,23788,2729,72,18177,18177,15348,14680,10720
37219,5561,11587,23626,13593,8.90829e+12,58.8132,13986.4,37219,5642,72,25632,25632,20851,14643,13177
80313,14232,24345,51079,29234,8.99548e+12,58.8845,28937.9,80313,11845,72,55968,55968,47011,44821,31879
55686,2506,12944,36120,19566,9.92001e+12,60.0975,16601,55686,6302,72,42742,42742,19885,20292,8949
51678,1296,19494,32198,19480,8.05819e+12,57.792,22383,51678,9493,72,32184,32184,19262,8739,3598
6279,1501,3082,4902,1377,78463900000,8.94824,3242.03,6279,2765,11,3197,3197,1951,2103,1815
21560,712,1012,17090,4470,5.82824e+13,11.9908,1489.25,21560,902,14,20548,20548,18139,16119,19470
60170,297,13963,39033,21137,9.92381e+12,60.1163,17867.3,60170,6800,72,46207,46207,26233,16787,1653
7164,1626,1692,4654,2510,9.98489e+12,59.4195,2416.35,7164,819,72,5472,5472,5410,5418,5411
14756,2512,6420,9057,5699,7.31083e+12,56.1773,7414.47,14756,3114,72,8336,8336,6087,4011,3506
95800,1702,22276,62120,33680,9.90874e+12,60.1312,28076.7,95800,10839,72,73524,73524,43528,42928,6516
39128,8344,12442,24791,14337,8.82904e+12,58.7177,14920.6,39128,6060,72,26686,26686,23764,19843,18978
56254,14374,14426,36248,20006,9.61292e+12,59.7182,18017,56254,7024,72,41828,41828,41772,41762,41763
69748,18180,29940,42808,26940,7.37877e+12,56.9864,33384.7,69748,14585,72,39808,39808,34328,27960,27906
59703,1179,19874,37656,22047,8.61555e+12,58.5202,23326.1,59703,9673,72,39829,39781,16177,15380,4564
28022,9984,12589,17104,10918,7.15166e+12,56.5752,14186,28022,6131,72,15433,15433,14745,14713,14151
86017,1215,26908,54560,31457,8.87085e+12,58.856,31720.8,86017,13097,72,59109,59061,34821,17807,4935
68998,7529,16055,44748,24250,9.907e+12,60.1063,20436.1,68998,7807,72,52943,52943,41877,39861,25330
32463,5884,7575,21050,11413,9.91603e+12,60.0418,9921.4,32463,3686,72,24888,24888,22390,22346,19485
50450,16845,28141,29827,20623,5.70582e+12,54.4235,30288,50450,13690,72,22309,22309,17948,12896,12912
36737,9194,13404,22967,13770,8.22157e+12,57.9378,15627.3,36737,6523,72,23333,23333,19640,15301,15344
65672,5140,18916,41937,23735,9.19828e+12,59.237,22860,65672,9210,72,46756,46756,32168,31802,14318
59675,9193,15554,38395,21280,9.56127e+12,59.2968,19310.7,59675,7571,72,44121,44121,36826,26895,24564
96855,14835,22497,62803,34052,9.91792e+12,60.1503,28352.5,96855,10960,72,74358,74358,63196,62970,49555
32879,4645,7686,21322,11557,9.89446e+12,60.0077,10055.4,32879,3730,72,25193,25193,21579,20729,15577
7191,120,312,5692,1499,5.85444e+13,11.9726,583.249,7191,308,13,6879,6879,5176,3693,6117
73395,11652,28646,45558,27837,7.87089e+12,57.6098,32448.9,73395,13943,72,44749,44749,31185,18605,15025
24690,4107,5813,16012,8678,9.8991e+12,59.9366,7689.85,24690,2828,72,18877,18877,16465,16409,13671
12304,4214,4317,7732,4572,8.44412e+12,57.8878,5277.37,12304,2099,72,7987,7987,7871,7816,7818
8711,1260,2324,5608,3103,9.58038e+12,59.0623,3136.16,8711,1123,72,6387,6387,4956,4915,3366
60104,3219,16965,38458,21646,9.27122e+12,59.3159,20652.4,60104,8260,72,43139,43139,27493,9053,8327
85568,22363,28059,54046,31522,8.67851e+12,58.6227,32760.8,85568,13664,72,57509,57509,51647,44794,44614
12261,2119,2919,7945,4316,9.86329e+12,59.6897,4006.27,12261,1408,72,9342,9342,8485,7403,7221
68604,11784,68604,0,68604,7.99988,0,68604,68604,68604,1,0,0,0,0,0
94349,4692,29316,59878,34471,8.90572e+12,58.8892,34532.2,94349,14276,72,65033,65033,42181,41312,14148
77801,1318,18114,50455,27346,9.90616e+12,60.1166,22964.1,77801,8815,72,59687,59687,19126,4943,5186
57246,17046,28660,34412,22834,6.45632e+12,55.7038,31286.2,57246,13956,72,28586,28586,23167,16935,16745
33295,5114,9479,21290,12005,9.25897e+12,59.2255,11741.1,33295,4617,72,23816,23816,20083,19137,13924
6655,446,2018,4233,2422,9.12772e+12,57.8675,2659.35,6655,977,72,4637,4589,2586,2302,1057
70669,15558,21711,44895,25774,8.95951e+12,58.9353,25806,70669,10577,72,48958,48958,43682,38689,37392
11974,3500,5790,7237,4737,6.68603e+12,53.9299,6585.97,11974,2806,72,6184,6184,5278,4030,3924
26948,479,11658,16536,10412,7.3319e+12,56.8245,13248.8,26948,5673,72,15290,14858,7841,2978,1489
66651,27183,31291,40429,26222,6.85082e+12,55.7132,34417.6,66651,15229,72,35360,35360,32546,28745,27904
32801,5666,10339,20806,11995,8.86191e+12,58.738,12496,32801,5036,72,22462,22462,19063,18173,13472
20039,4799,6304,12718,7321,8.85417e+12,58.5949,7765.6,20039,3056,72,13735,13735,11829,9636,9660
20482,2180,10818,12218,8264,6.1123e+12,55.2413,11930.8,20482,5264,72,9664,9616,8291,7588,7380
42738,6922,9984,27703,15035,9.90991e+12,60.067,12917.5,42738,4858,72,32754,32754,29095,28238,23054
61360,5093,14247,39800,21560,9.90965e+12,60.1058,18218.5,61360,6927,72,47113,47113,33763,23823,17393
80281,2233,19700,51875,28406,9.73806e+12,59.9124,24613.6,80281,9583,72,60581,60581,36588,15874,7099
18220,127,4325,11802,6418,9.90847e+12,59.8548,5797.67,18220,2106,72,13895,13803,7887,7751,646
33366,620,15330,20304,13062,6.99341e+12,55.6879,17144.2,33366,7446,72,18036,17604,7441,3102,1244
43975,5071,10283,28512,15463,9.89599e+12,60.0397,13284.8,43975,5005,72,33692,33692,27491,26035,17102
2895,1063,1112,1809,1086,8.23634e+12,55.9689,1431.07,2895,535,65,1783,1783,1722,1728,1723
5621,1883,1977,3539,2082,8.53434e+12,57.2001,2511.03,5621,954,71,3644,3644,3545,3510,3510
27745,2437,8615,17621,10124,8.93691e+12,58.7557,10510.2,27745,4195,72,19130,19130,12113,7487,6007
61091,4511,23068,38061,23030,8.03883e+12,57.7983,26387.3,61091,11227,72,38023,38023,24296,8172,7702
20036,1109,4683,13000,7036,9.94547e+12,59.9248,6274.94,20036,2280,72,15353,15353,7872,7894,3919
89974,10345,20875,58348,31626,9.91929e+12,60.1463,26373.8,89974,10163,72,69099,69099,56434,53475,35014
97997,20086,53102,76816,21181,79797300000,8.97939,53720.3,97997,47784,11,44895,44895,24821,26010,23651
20778,4204,6438,13196,7582,8.93493e+12,58.0602,7952.58,20778,3113,72,14340,14340,11839,8917,8988
44233,9067,10256,28690,15543,9.93427e+12,60.0987,13278.8,44233,4996,72,33977,33977,32520,32189,30236
74599,4257,34324,45386,29213,6.97697e+12,56.4708,37804.4,74599,16719,72,40275,40275,24741,6625,6068
98291,7461,22837,63741,34550,9.91181e+12,60.1432,28768,98291,11119,72,75454,75454,47002,29215,25481
71183,9123,16599,46153,25030,9.90588e+12,60.107,21092.6,71183,8081,72,54584,54584,43699,33266,30422
61270,9367,15485,39522,21748,9.64618e+12,59.7852,19362.6,61270,7535,72,45785,45785,39040,29853,27708
51941,7208,20853,32137,19804,7.7388e+12,57.4058,23660.6,51941,10156,72,31088,31088,21219,11766,9301
63367,11561,32670,37926,25441,6.26721e+12,55.5935,35448.3,63367,15910,72,30697,30697,22207,14220,12067
11321,457,2717,7343,3978,9.8424e+12,59.4533,3735.42,11321,1310,72,8604,8604,5287,5228,1345
87476,13583,20307,56725,30751,9.92023e+12,60.1417,25669.7,87476,9893,72,67169,67169,57304,47861,45257
25354,4240,8203,16050,9304,8.73894e+12,58.5315,9944.3,25354,3987,72,17151,17151,14125,13370,9142
93698,8809,21722,60762,32936,9.92342e+12,60.1544,27415.4,93698,10577,72,71976,71976,51578,49592,29930
73199,1248,30081,45159,28040,7.60879e+12,56.6041,33769.6,73199,14639,72,43118,43118,18695,2242,1753
65932,3646,4306,52533,13399,5.71479e+13,11.9968,5141.11,65932,2689,14,61626,61626,57263,54029,59662
97934,8030,48128,59030,38904,6.57397e+12,56.0285,52286.2,97934,23446,72,49806,49806,27882,13216,8292
11592,5364,6068,6924,4668,6.17172e+12,53.2001,6799.83,11592,2941,72,5524,5524,5194,4698,4820
63273,12351,14671,41034,22239,9.92396e+12,60.1262,18745.9,63273,7142,72,48602,48602,45173,41927,41111
85972,12262,35417,53016,32956,7.59601e+12,56.9104,39631,85972,17248,72,50555,50555,31829,19728,15647
59511,528,22601,37048,22463,8.01368e+12,57.7675,25839.3,59511,11005,72,36910,36228,18658,6475,2304
86987,35437,42805,52421,34566,6.55941e+12,55.9939,46569.5,86987,20831,72,44182,44182,40352,35950,35841
60565,20269,23266,37654,22911,7.95857e+12,57.6966,26531.4,60565,11326,72,37299,37299,36003,34579,34610
7544,1791,1848,4882,2662,9.80288e+12,59.2598,2594.79,7544,895,72,5696,5696,5641,5637,5639
21367,170,4982,13855,7512,9.96355e+12,59.9599,6657.11,21367,2427,72,16385,16371,4420,5023,818
1306,308,345,841,465,1.0428e+13,56.3538,549.736,1306,166,48,961,961,923,915,931
29544,2976,10830,18463,11081,8.21493e+12,57.5212,12690.9,29544,5276,72,18714,18714,10722,10825,4217
71564,2548,22062,45442,26122,8.93879e+12,58.9277,26200.1,71564,10748,72,49502,49502,30999,12865,8351
11657,4045,5887,7009,4648,6.42916e+12,52.9935,6643.95,11657,2845,72,5770,5770,5038,4277,4323
59353,12722,15530,38195,21158,9.53678e+12,59.6445,19266.9,59353,7560,72,43823,43823,40479,39694,34961
10910,1653,2613,7078,3832,9.88729e+12,59.617,3603.78,10910,1269,72,8297,8297,7122,6856,5316
28658,5734,9106,18164,10494,8.81119e+12,58.6194,11036.8,28658,4421,72,19552,19552,17259,14189,13516
70490,7169,25359,44135,26355,8.26371e+12,58.093,29189.8,70490,12343,72,45131,45131,29036,18783,15180
7130,2545,2933,4412,2718,7.64481e+12,52.621,3531.02,7130,1406,72,4197,4197,4197,4197,4197
1813,272,462,1175,638,1.03296e+13,57.2052,722.221,1813,225,53,1351,1351,1077,871,919
87076,18412,20229,56470,30606,9.91692e+12,60.1344,25570.8,87076,9844,72,66847,66847,64646,64145,61082
2343,632,1075,1434,909,7.26908e+12,47.3047,1327.34,2343,517,59,1268,1268,1075,899,901
28956,5223,6774,18770,10186,9.92084e+12,60.0035,8907.34,28956,3300,72,22182,22182,19889,19847,17249
54515,25514,26711,42556,11959,78535800000,8.99538,27199.9,54515,24034,11,27804,27804,26867,26980,26774
52684,6724,12252,34160,18524,9.9195e+12,60.0969,15743.5,52684,5962,72,40432,40432,33730,32177,22499
88270,3866,20486,57243,31027,9.9178e+12,60.1447,25895.3,88270,9974,72,67784,67784,43532,43049,13653
59692,806,16932,38170,21522,9.24494e+12,59.2786,20593.2,59692,8234,72,42760,42568,25055,24618,3319
41820,11584,21178,25101,16719,6.39413e+12,55.7281,23193.5,41820,10317,72,20642,20642,15853,11302,10233
67019,19493,27298,41390,25629,7.65394e+12,56.9543,30741,67019,13284,72,39721,39721,36295,31658,30603
50716,8360,18160,31765,18951,8.29509e+12,56.6994,21082.4,50716,8824,72,32556,32556,24346,14649,14464
41273,12703,21390,24685,16588,6.23138e+12,54.408,23350,41273,10415,72,19883,19883,16046,11661,11558
79711,7623,18537,51686,28025,9.91446e+12,60.1292,23490.1,79711,9024,72,61174,61174,44262,29857,25805
51938,14275,20190,32252,19686,7.90319e+12,57.5985,23046.5,51938,9825,72,31748,31748,29020,25230,24556
55986,14700,17824,35449,20537,8.81222e+12,53.3279,21153,55986,8678,72,38162,38162,33533,28132,27980
96977,45592,46983,58569,38408,6.66663e+12,56.141,51152.2,96977,22889,72,49994,49994,49497,48796,48860
63718,9183,19360,40510,23208,8.99481e+12,58.9713,23134.7,63718,9426,72,44358,44358,33629,23328,20623
91063,19568,28412,57771,33292,8.88428e+12,58.8766,33468.9,91063,13834,72,62651,62651,56948,49076,47410
90879,3708,36024,56301,34578,7.79964e+12,57.5322,40535.3,90879,17547,72,54855,54855,26698,7061,5110
13865,1951,3299,8989,4876,9.82843e+12,59.6647,4491.73,13865,1591,72,10566,10566,9037,7029,6622
40241,5565,15549,24997,15244,7.94301e+12,57.6405,17877.2,40241,7575,72,24692,24692,16484,10919,9084
81626,785,26014,51682,29944,8.80539e+12,58.7663,30580.8,81626,12668,72,55612,55564,31932,16610,2811
58172,621,13563,37711,20461,9.90601e+12,60.097,17356.3,58172,6603,72,44609,44609,25845,25456,2770
2697,31,662,1750,947,1.01025e+13,58.3081,1014.02,2697,322,59,1384,256,730,564,109
12464,1948,3295,8019,4445,9.56543e+12,59.2704,4363.34,12464,1598,72,9169,9169,7795,5893,5681
35832,4313,14701,22118,13714,7.64868e+12,57.2391,16752.6,35832,7161,72,21131,21131,14700,7241,7003
77298,18370,25703,48769,28529,8.61556e+12,58.5367,29990.2,77298,12515,72,51595,51595,46036,38499,36751
24548,3678,5721,15924,8624,9.93891e+12,59.99,7591.18,24548,2786,72,18827,18827,15805,15752,12250
